date,Store 13,Store 23,Store 5,Store 7,Store 51
2014-02-08,8004.208,5224.151,9138.837,9966.108003,15547.817026
2014-02-09,4169.43,4639.9459997,9844.551,8948.755,17128.128
2014-02-10,4693.764995,5058.406,6821.094,9972.178,12742.738
2014-02-11,5054.292,5113.258,6246.1239997,10413.332,11642.11499
2014-02-12,4418.724996,5104.591,6010.248000000001,10580.21899,13359.419
2014-02-13,4684.904405,4847.21598,6601.20698,8468.201000000001,11326.728998
2014-02-14,3987.221,4614.689277,6994.0434,10884.78541,11996.5233
2014-02-15,7181.092,6224.11004,8181.24,10857.966,15454.005
2014-02-16,4440.319,5529.953,9727.598,11205.58803,18245.072
2014-02-17,4742.89099,5039.6739795,8017.052,13587.829,13724.283
2014-02-18,3923.621,5278.582,6467.462,10487.048,10666.678002
2014-02-19,3426.409,4744.723,5925.9619955,11365.11,14690.792
2014-02-20,3528.8928,4273.056,5584.367,8754.82002,10016.274
2014-02-21,3923.622,4897.3788,6841.8659,10604.0079,13313.4247
2014-02-22,6938.581,6486.553,8627.694,10843.89999,15327.87798
2014-02-23,4075.544,6559.382000000001,7434.614004,9555.34099,14968.322
2014-02-24,4687.684,5548.223,7587.388,11859.37597,11863.524
2014-02-25,4116.566004,5591.355,6233.129,9317.82902,9924.074
2014-02-26,3903.735,5120.322,7172.662,10554.223003,13564.581
2014-02-27,3357.7621,4157.905999,6135.461,8919.877996,11259.429002
2014-02-28,4395.724004,6307.893,7413.8673,11207.919504,17485.8788
2014-03-01,10796.302,10084.18796,14838.05201,16770.31,27007.798
2014-03-02,5522.759,5622.28898,11074.989021,11025.98099,17524.67
2014-03-03,5879.769,8221.807,7672.47,13017.63699,15393.664
2014-03-04,6192.4504,8177.587998,9191.467999999999,18293.806,19588.136
2014-03-05,7301.93799,9905.63196,14316.1715,25253.93803,25834.687
2014-03-06,6166.3393,8077.122999,12138.08998,19128.358,19301.16203
2014-03-07,4842.27499,7645.7737,11759.2237,18999.2255,20065.58669
2014-03-08,9525.91799,9004.358,12590.395,17311.507001,21493.091
2014-03-09,7090.04,9163.014,13543.46898,18663.981,24497.133
2014-03-10,6022.93501,7453.880999999999,11099.7389,18529.728,20992.021
2014-03-11,5790.91349,8076.997,9389.682999999999,16801.256,16357.26
2014-03-12,5092.762996,7704.6148,10697.222,21599.2843,24742.216
2014-03-13,5142.8841,5796.344,9294.7359,15164.677995,16449.755028
2014-03-14,4772.126,7182.7389,9743.243281,17462.403004,18511.2297
2014-03-15,7954.672,8264.79096,11872.6819,15138.0601,23851.096
2014-03-16,6514.425996,8889.844,13066.906984,20463.93294,25142.751
2014-03-17,6540.629,7748.113,10661.39098,20215.953,20954.173
2014-03-18,5714.6007,6962.594,9950.46402,16102.154,18679.888
2014-03-19,5210.309,7527.8249,10381.3574,20956.3206,25410.447
2014-03-20,4405.5024,5649.75,9084.406,15079.978997,16926.306
2014-03-21,4445.283,7338.5867,9759.4148,17337.4191,19264.2043
2014-03-22,13421.933,9230.712,11073.1,18123.71,22093.053
2014-03-23,5684.632,9696.24902,12620.533,16443.905,24432.273
2014-03-24,5383.076,7934.86595,10486.039,20123.72998,20272.989
2014-03-25,5937.966105,6971.31304,10029.461,17445.696,18054.099
2014-03-26,4166.16,7110.726000000001,10634.4082,19721.0694,23385.535
2014-03-27,4358.8862,5982.344002,8171.326,15403.322,15070.73299
2014-03-28,4574.458,7231.80828,8566.733,18268.9177,18207.6142
2014-03-29,9306.49,9417.2259,12297.67398,17067.249,23678.449
2014-03-30,7319.446,8617.2160005,13943.181,17136.229,24082.61299
2014-03-31,6032.686,8175.099999999999,12474.35099,18989.689,22842.9363
2014-04-01,6706.026,5289.162,7448.66998,12734.751,13144.163
2014-04-02,5310.947,5955.4201,7798.104,12871.629,14696.471
2014-04-03,4298.6438,4992.941,7307.433,9537.271990000001,9449.776
2014-04-04,5291.379995,5408.5519,5865.097900000001,11380.4206,14063.83583
2014-04-05,8448.711009999999,6918.345,7563.69702,11868.40801,14740.878
2014-04-06,5585.439,6922.051,10226.43298,11425.63,15188.942998
2014-04-07,5698.343,5172.067,6736.629,12152.71,13082.153
2014-04-08,4893.359,5024.955,5790.776,10873.27798,11056.003
2014-04-09,4333.804,5508.998018,5629.82002,11565.413,13425.81103
2014-04-10,4408.0291,4397.46302,5819.653,9317.51202,9233.813
2014-04-11,4592.635,5280.00802,6195.420299,11576.2404,13809.3034
2014-04-12,7137.609,6402.728,7074.389,10488.367,14760.63504
2014-04-13,4795.43199,5716.51902,8167.337,9971.298999999999,14136.971
2014-04-14,4642.74099,5200.914,6539.743,10879.403,12275.874
2014-04-15,3879.312,5367.452,6921.501,10227.588998,12103.046
2014-04-16,3857.529,5204.933,7973.674,11438.205,16737.80303
2014-04-17,3914.6592,5087.456,8199.198,9754.432,13552.87102
2014-04-18,3765.732,4016.2059,5710.4044,8199.41422,10888.07262
2014-04-19,6938.619,6036.74303,7904.091,9615.27,12150.42099
2014-04-20,4399.934,5995.987,8128.6279996,9639.374,13948.15899
2014-04-21,4685.367,5646.483999999999,6839.265,12459.63301,13910.865
2014-04-22,4552.024995,5156.381,6802.177000000001,9757.931,12537.892
2014-04-23,4191.922996,5081.88898,7220.16802,12020.668,14384.717
2014-04-24,3409.0496,4578.318999,5354.102,8859.99,10349.65802
2014-04-25,3936.212005,5012.2348,5917.8252,10753.017704,13764.2695
2014-04-26,5975.51899,6538.661999,8099.213001,9903.998,15710.555
2014-04-27,5195.964,6467.814,7989.93802,9892.005,16010.565
2014-04-28,4249.591,4595.09301,6320.771,10612.58999,13182.115
2014-04-29,4707.879,4456.69699,5138.706999999999,10000.638,10445.264
2014-04-30,4046.257,4424.562,6832.981,11390.05,13154.16001
2014-05-01,5334.7517,4890.562,8867.518,9848.415002,17599.943
2014-05-02,4795.681,5899.5674,8203.9301,12214.3087,13849.7978
2014-05-03,8744.804,6568.513,9309.50998,10929.66098,18070.457
2014-05-04,6200.371,6315.409972,9901.39497,10132.44699,20880.771
2014-05-05,5288.479,4488.075,8547.758,12128.285,13518.508
2014-05-06,4778.731,4644.812,7569.657999999999,9274.129,12480.652
2014-05-07,4725.693,5186.69202,7015.282999999999,11379.409,13208.491
2014-05-08,4489.0245,3986.854,6323.73,10133.788,13342.0
2014-05-09,5363.471,5549.3631,6734.9216,11755.83396,15035.7447
2014-05-10,7539.497,8387.447,10252.587,11246.307002,23651.853
2014-05-11,4344.696,4732.386,8897.475,8178.62601,14642.406
2014-05-12,4117.02,4663.012,7846.188,11241.578,13696.767
2014-05-13,4395.892,4831.667,6890.724996,9652.726,11251.03602
2014-05-14,3823.79,4588.326,6886.631,11328.368,15355.314
2014-05-15,4059.8125,4453.619999,5730.007000000001,9239.032,10266.792
2014-05-16,3903.076,5032.274,6961.5682,11069.3357,14651.2286
2014-05-17,6800.252,4826.154,9103.620005,10311.745,19640.924
2014-05-18,5388.672996,6510.675,11378.553,10446.641,21436.37
2014-05-19,4752.464,4738.315,6725.185,11773.19897,13703.595
2014-05-20,4804.863,5168.012,5637.599,9082.214,10886.159
2014-05-21,3600.806999,4232.983,6069.91499,11847.292,15255.792
2014-05-22,3054.612,3679.10801,5481.276989,9411.054,9816.291002
2014-05-23,3294.529996,4972.483,6406.379199999999,10872.12072,14722.1931
2014-05-24,6107.753,6135.49598,8576.048995000001,10314.518,17520.85498
2014-05-25,4172.896,6224.629,10507.634016,9832.86101,20700.421
2014-05-26,4859.782,4729.339,5931.362,11288.38703,12843.483
2014-05-27,4065.447,4401.173,5479.366,9394.144,11429.888
2014-05-28,3729.066,4671.487002,6372.781,10694.744,15077.24
2014-05-29,5218.628,3430.278,6107.379998,9014.70599,10274.179
2014-05-30,3977.598,4537.72698,6184.5029,10257.58157,13507.1552
2014-05-31,7081.167,6692.834,10276.43002,10936.58,18770.142
2014-06-01,6085.34499,7310.418,14020.306,11239.148,25776.233
2014-06-02,5725.689,5460.86,9037.45198,13956.914,15297.42903
2014-06-03,5549.20499,5086.02002,7075.894,11461.399,12475.993
2014-06-04,4911.598,5033.17,8496.324,12771.129996,15622.77001
2014-06-05,4805.733,4136.76302,6136.894,9231.922,11249.843
2014-06-06,4486.681999,4708.263,7265.3575,10894.2765,14803.0497
2014-06-07,7543.148,6006.004,8636.777,11206.21396,18431.3
2014-06-08,4648.162,5513.39202,10212.233986,10598.138,21673.694
2014-06-09,4930.896,5136.98098,7696.87002,12248.187025,13815.64403
2014-06-10,4723.239,4478.44,6303.054999999999,9797.75898,11418.946
2014-06-11,4393.732,4741.80402,7218.880999,11436.051,15373.244
2014-06-12,3887.765,3742.455,5363.353,9942.539,10900.49
2014-06-13,4297.123,5398.003,6615.92629,11900.6934,18254.1942
2014-06-14,6782.763,6766.39202,9912.583,13567.933,27218.161
2014-06-15,4036.745,4966.845984,8170.749,7332.935999,14175.99499
2014-06-16,4942.301,5171.69499,7594.784,11588.942,15354.176
2014-06-17,4304.855,4762.247,6643.407,10612.187,12527.494
2014-06-18,3435.894,4898.853,6740.373000000001,11869.273,15834.779
2014-06-19,4422.84601,3893.881,5388.11201,9411.321,10792.66401
2014-06-20,3928.801,6426.823,6481.4349,11497.73601,14823.6158
2014-06-21,5887.71701,6225.623021,7027.487,10077.809,20382.740995
2014-06-22,4130.49499,5116.787,10500.041,9789.217,20137.909
2014-06-23,4872.795,5027.319001,7444.113,11537.768995,14104.499
2014-06-24,4213.605,4462.805,6166.95701,9895.902,12056.324
2014-06-25,3831.463,5895.229996,6617.05898,11954.893,15757.395
2014-06-26,4108.112,3735.06901,5469.663999,9941.20297,10365.411
2014-06-27,4155.008,6775.423,5930.21302,10835.52,13904.6758
2014-06-28,6303.91,5810.689,7582.341,10387.14598,18296.929
2014-06-29,4599.78,5589.55099,9475.406998999999,8958.989,21656.845
2014-06-30,4601.606,4503.422,8374.8489995,10920.59807,16784.072
2014-07-01,9446.40401,8147.089,11859.46198,20317.5,23308.85706
2014-07-02,6343.838,8716.757,11903.2319995,22432.479,31513.39101
2014-07-03,7394.282,6475.409001,8689.797,17031.516,20259.122
2014-07-04,7587.98,6898.284999,12412.24,18909.981,23264.5162
2014-07-05,9167.335,8949.478,15659.064,16238.67198,27840.462
2014-07-06,6222.718,7978.711,16829.222,16049.612,33247.914914
2014-07-07,6689.05601,7899.187,11977.785,17622.574,23240.837
2014-07-08,6900.32099,7070.596,10224.259,17371.548,18792.077
2014-07-09,5564.734004,7943.066,10604.03098,19625.513962,27560.663995
2014-07-10,9147.15301,6095.862990000001,8561.152,14791.134,18541.796
2014-07-11,6349.588005,6648.70001,10564.393,17342.485,23302.198804
2014-07-12,7783.77499,8618.896996,13373.4140005,18800.834,32130.079
2014-07-13,4673.227,7754.193,14214.367,14185.933,29668.46899
2014-07-14,5402.69101,6187.8171,10966.992,17886.883,23392.22801
2014-07-15,5436.433,6741.77497,10449.18502,16755.976,20196.174
2014-07-16,4874.79301,7503.143,11496.716,18659.705,30487.487
2014-07-17,4970.723,5299.691,9647.771,14052.566,17335.957
2014-07-18,5951.74201,7413.328,10281.26101,17937.063,23335.46
2014-07-19,8317.56,8663.59808,12556.787,15448.358,29498.703004
2014-07-20,4664.066,7519.256,14229.931995,14176.045001,31131.481
2014-07-21,7375.558005,7081.153,11222.983,17452.065,23354.716
2014-07-22,5692.705,6335.645,10277.539,13748.724,18721.501968
2014-07-23,4868.692,7855.164978,10924.327,17399.316003,26049.776
2014-07-24,4824.204,5950.841,9200.801,14303.628,17274.018
2014-07-25,4793.921,6929.367999,10438.528,15655.855,23085.472996
2014-07-26,7699.67599,8085.327,12044.4830197,14176.047,20204.297
2014-07-27,4424.064995,7505.834,14559.54198,14230.205,25871.02701
2014-07-28,5877.99999,7084.072,10495.60002,17364.838,22110.7143
2014-07-29,5089.119,6838.206999999999,9212.814,14776.747999,18159.309
2014-07-30,5241.894,7582.385998,10138.961,17474.186,25884.1
2014-07-31,4907.949,6249.431998999999,9339.611,13101.848002,16995.3612
2014-08-01,5386.069,5223.683992,8692.105,11143.098,16639.839
2014-08-02,7659.548,5631.196999,10580.309,9029.195,20608.449
2014-08-03,7276.306,4910.189,11755.875,8316.29499,21909.955
2014-08-04,5762.68099,5358.73,9465.886,10279.209,15734.20201
2014-08-05,6266.425,4660.433998,7470.611,9526.093,12207.461
2014-08-06,4201.384,5269.46497,8020.658,9856.87,13800.954
2014-08-07,4450.448,4755.012999,6885.55,8831.84502,10047.738
2014-08-08,4585.718,4266.512,7497.351,10610.48603,13651.137
2014-08-09,6765.17101,5026.511,8828.987,9046.407001,16014.31
2014-08-10,3177.002,4482.427,9713.6799995,7591.19498,16839.551
2014-08-11,4684.859,4708.99898,8001.156,10029.974,12041.676
2014-08-12,4828.757,4163.499,7134.117,8895.604,10552.22
2014-08-13,3997.006,4132.058999,7085.21902,10256.229998,13019.48697
2014-08-14,4937.597,4024.9140005,7004.704,8681.99,9346.408
2014-08-15,4473.655,4573.09,6821.62,10144.925,13736.325
2014-08-16,6502.44101,4651.112,8693.20002,12377.839,17823.164
2014-08-17,3589.032,4129.667,10644.918999,9714.56503,18996.82699
2014-08-18,4605.618,5598.459974,8246.922,10734.51,12191.841
2014-08-19,3854.293,4638.36803,6880.227,9478.35,10762.12299
2014-08-20,3751.2,4968.956999,7386.879,10905.139,12835.392
2014-08-21,4965.45,4409.0119995,5931.22301,9015.986996,9904.963
2014-08-22,4569.23999,4642.554,7025.964,10958.06797,12733.577
2014-08-23,5589.09901,4634.893,8646.53,9658.44201,15503.38303
2014-08-24,3533.362996,4634.47502,9373.93502,9772.786,18426.373004
2014-08-25,4783.778995,4631.248,7308.652,11105.086,12207.86503
2014-08-26,3343.123,4809.556,6328.267,10168.395,10498.694
2014-08-27,3050.672004,4843.198,7208.017,10335.770032,13927.128
2014-08-28,3787.20901,4253.563,5796.208,8053.479,9310.188
2014-08-29,5666.950996,5139.897,7224.342,11922.706,13629.309
2014-08-30,8152.25,5644.963,9188.899,11558.418998,16093.67
2014-08-31,4357.64,5168.76,11291.819,12012.299,17327.57301
2014-09-01,8167.209,9505.2759995,13028.6460005,23447.646001,24259.959
2014-09-02,8106.13099,7117.60598,11365.802999,20378.852,18501.2077
2014-09-03,6479.967,9253.927,12172.760004,22916.545,24506.672
2014-09-04,6453.70499,6806.069,9202.9561,17384.327,15314.892
2014-09-05,5799.853,7272.041,10317.42897,19278.527,19676.01
2014-09-06,9671.03801,8513.162,12386.1270005,18370.305001,24325.87597
2014-09-07,6156.919,8401.792,15725.746999,19174.93497,28530.40999
2014-09-08,8897.814005,8000.645,11976.737,21175.134,20773.30304
2014-09-09,6249.455,7372.412001,9380.571,17919.82998,16312.762
2014-09-10,5131.223,7591.058,11046.9909,22777.991,24019.478
2014-09-11,5152.841,6183.857,8997.268,15398.493,14353.939
2014-09-12,5885.38,6770.584001,9400.64,19651.13701,22390.687954
2014-09-13,7957.701,7487.347997,11373.721,18870.813,24461.055
2014-09-14,6149.047,8387.957,13660.84198,18262.248,25885.61
2014-09-15,5282.153,6892.278,12488.937,20695.434,21668.937
2014-09-16,5711.862,7037.751999999999,9247.328,18688.754,18916.857
2014-09-17,5002.9,7823.23504,11274.0639805,22374.288998,24442.447
2014-09-18,4062.756,6371.18701,8428.309996,16363.097998,14696.486
2014-09-19,6984.137,6956.126971,9713.032,17410.43103,20444.147
2014-09-20,8021.831,8278.656,11639.415,19857.086,25316.69599
2014-09-21,5614.901,8585.382,14336.011,19004.667,25073.546
2014-09-22,6000.224,7125.233,10047.041,19927.362,19429.60499
2014-09-23,4496.724,7385.342,9233.73602,17273.488028,16396.204
2014-09-24,4134.21,7842.819,10083.992,21876.19001,21198.924
2014-09-25,4386.575,5824.304001,9318.94701,15437.40503,12871.691001
2014-09-26,4400.443,6562.746,9599.40198,18398.89399,19159.481
2014-09-27,7843.88199,7981.763001,10141.788,17490.636997,20915.288004
2014-09-28,5684.492,9233.484,11703.577,19460.83,23847.018
2014-09-29,4792.341,7109.645,10276.084,20600.906,17728.459
2014-09-30,6155.759,6836.813999999999,9070.7469997,18538.044002,15829.87
2014-10-01,7044.012004,8614.976001,12302.405,26658.32403,24754.106
2014-10-02,7138.87399,6512.429,9834.838,18669.238,15879.367
2014-10-03,8208.238,7602.29,11338.585,21013.502005,21835.583
2014-10-04,11316.471,9604.630000000001,10419.59,20390.442,22005.616
2014-10-05,7238.569,10469.466,11328.190999,20796.05897,22347.891
2014-10-06,7789.194,8221.913,11141.288,19815.54302,19389.149
2014-10-07,5923.70001,6477.029,10340.94,19296.161,15772.434
2014-10-08,4916.511,7656.406,10225.908,20417.935,21799.70803
2014-10-09,4840.77399,6325.587001,9549.493,16387.603,16275.156
2014-10-10,5683.143,7675.142,10824.95804,15307.545,20513.03704
2014-10-11,8711.092,6827.433,10797.51704,15200.70101,16512.655
2014-10-12,6029.227,7557.486,14685.53,15536.87704,25447.283
2014-10-13,5456.333,7492.89098,12084.90702,19699.964002,23812.7
2014-10-14,5323.81,6137.283,9404.49702,19251.716,17262.875002
2014-10-15,5269.176998,7568.88202,12114.726,22569.793,26796.853
2014-10-16,5759.613,6256.74,9529.755,17375.985,16995.51
2014-10-17,4869.21301,6660.279,9292.77904,19276.795,22254.799005
2014-10-18,9149.317,7779.850001,13203.234,16698.493,27088.113
2014-10-19,6535.893996,9348.099,14994.566,17845.391,28910.690984
2014-10-20,9194.9,7315.399,10986.452,20718.238,19561.371
2014-10-21,6050.79699,6759.295,9503.239,17286.593,17230.185
2014-10-22,4838.511,7138.216,9274.617,20886.175,26029.869
2014-10-23,6241.32698,5641.941,8462.187,15131.159,15965.5931
2014-10-24,4480.305004,6510.924002,9139.788,16113.379,19304.05899
2014-10-25,9236.48399,7926.072,11001.501,17420.781,22561.343
2014-10-26,6505.891,8747.696,12955.274001,17389.47996,29843.229
2014-10-27,6188.345996,6869.24798,10721.082996,18539.19,20427.63899
2014-10-28,5001.806,6741.428022,9055.82699,17495.869006,15811.753
2014-10-29,5021.854,7224.639,10874.923,19887.963,22923.34
2014-10-30,4734.121,5560.183,8150.315,14490.56402,15026.831028
2014-10-31,5267.09,7023.645,9809.359,17853.825995,20877.477
2014-11-01,9878.744,8337.01697,13935.307,17106.588987,24967.48
2014-11-02,4299.02,6233.751,12534.043001,12584.688,17750.837
2014-11-03,8516.501995999999,9238.65098,14132.734,17882.040958,27808.505
2014-11-04,9046.715,8064.855993,11572.398,21082.653,21478.874004
2014-11-05,7751.264,8675.783,11990.0189995,26094.711,25023.94703
2014-11-06,9456.104,6208.916999999999,8510.688,17435.996,16192.098
2014-11-07,8003.953,7191.643,10825.20498,18088.848004,21540.367
2014-11-08,8490.011989999999,8592.789,12274.145,17880.997,24926.03901
2014-11-09,7741.21,8824.099,14590.732,17806.74,28356.449
2014-11-10,7009.047995,7518.157001,11534.84602,18359.10702,20161.489002
2014-11-11,6297.59,7149.047,9944.309,17302.153,15628.039014
2014-11-12,5423.99,5759.021,10711.005,21668.766,24152.527
2014-11-13,5036.11,5694.737001,7801.495003,14702.168,15603.614
2014-11-14,6428.405,6990.3049,8670.642,18226.001,20867.012
2014-11-15,9719.079,7303.307998,12616.593,16946.06701,25951.147
2014-11-16,6114.982,8649.372,14875.39,19687.29899,30232.012
2014-11-17,6245.202,6752.259,10166.478,20317.466,22097.213
2014-11-18,6008.94,6754.594999,9502.252,18137.28301,17874.048
2014-11-19,4755.131,7364.526,9997.735,20443.531,23220.447
2014-11-20,6080.93499,6207.946,8958.315,14335.649,16461.638
2014-11-21,6354.392,7197.387001,9359.981,17192.46,21094.418
2014-11-22,8457.312,7357.697,10780.936,16824.144,24450.269
2014-11-23,6869.297,9509.859,13553.371004,17877.28,27819.842
2014-11-24,5618.531,7242.275999,10715.307,20444.954,21503.601
2014-11-25,5370.474,6283.695996,8602.79499,17163.193003,18523.82498
2014-11-26,5105.415005,7327.152,10193.903,19536.70203,25092.442
2014-11-27,5225.334,6195.66996,8975.35801,15629.351,16718.484
2014-11-28,5564.553,6663.508,9177.473,16967.779,20012.9399
2014-11-29,9575.38799,8654.145,13169.942,17539.20901,27344.567
2014-11-30,7979.543,8799.736,16428.454,18211.98297,30642.003
2014-12-01,8701.628,7658.334,13854.096,22838.64706,26086.792
2014-12-02,7754.4,7472.677998,14251.37,20899.371,25306.345984
2014-12-03,7322.759,8090.616,12780.126,23122.07,26383.43102
2014-12-04,6579.05501,6370.092,10271.934,17515.154,18126.017
2014-12-05,9689.750005,6515.766,11544.223,19397.353005,25415.448
2014-12-06,12031.143,8155.48,13742.67602,17105.82298,26043.74199
2014-12-07,7386.026989999999,8930.039,15419.13,17831.735,29936.539
2014-12-08,6814.912,6997.976,11435.529,22405.583,23333.575
2014-12-09,6622.05399,7072.226,10707.70002,19959.41,20634.167
2014-12-10,5585.247,7798.653029,11795.377,22900.41763,30682.296
2014-12-11,9027.506968,6151.514,10490.189,17142.20801,19579.164
2014-12-12,6828.275005,6963.855979,12353.922,20136.032,25855.8801
2014-12-13,9809.148000000001,8755.847,13271.72702,17581.52,27548.043
2014-12-14,7609.72,8611.343990000001,18273.593,18295.55401,33580.53399
2014-12-15,9494.186,7752.86398,13123.03902,21606.967,25298.486
2014-12-16,8332.825,8786.765,13283.9,19861.826,25050.377
2014-12-17,11359.41,8502.894,15082.114,24811.648,29435.017
2014-12-18,6167.416986,8461.891,14226.051001,17458.366,27350.2641
2014-12-19,9948.386,8879.153999,14226.374,19501.80297,29647.92601
2014-12-20,10825.948,10408.834999,16283.825,17348.742032,31461.4829
2014-12-21,9104.707,10319.462019,19028.096,17780.221,33244.975
2014-12-22,9864.27701,10591.87,19847.927001,22369.825978,35759.6881
2014-12-23,11341.937,12800.504,22555.5059995,23541.528998,36616.891
2014-12-24,9697.748,11573.891,20706.062,18249.225994,26175.208
2014-12-25,10736.2605,10685.752499999999,18675.39599,18124.035997,27022.8165
2014-12-26,11774.773,9797.614,16644.72998,17998.846,27870.425
2014-12-27,8322.001,8500.588,13092.034004,11520.8599,22413.946
2014-12-28,5602.214,6988.007000000001,13910.212,10098.76098,22169.823
2014-12-29,6544.83399,9211.77802,16005.435,13591.386978,28894.38
2014-12-30,7625.599,10541.249,18073.611,15939.807,32255.09796
2014-12-31,5805.824,10368.35798,18277.595,15668.552,26418.8519
2015-01-01,6961.001,8395.13449,14641.864000000001,12420.629,19427.36445
2015-01-02,8116.178,6421.911,11006.133,9172.706,12435.877
2015-01-03,9607.75898,6469.916,9929.29602,11415.84903,13351.029
2015-01-04,6554.477,6858.845,12820.349,13140.439015,19839.166
2015-01-05,6514.89699,5867.947,10145.555,14569.596,19010.281
2015-01-06,7146.108,6475.295004,8500.969,13302.289,14131.848
2015-01-07,6350.884996,5917.56,9042.961,15020.541,17939.115
2015-01-08,5511.779,4736.506996,7254.551996,9919.298002,11510.479
2015-01-09,5299.91699,4792.32599,8170.71502,11151.516,13768.109
2015-01-10,7616.466,6541.166,9043.376,11150.547,16101.539
2015-01-11,5567.416,6438.904,11638.392,10520.38203,20710.684
2015-01-12,5905.872,4630.577,7778.148,11642.512,15157.243
2015-01-13,4689.338,4788.259,6879.95902,9274.507,11987.80003
2015-01-14,4594.258006,4637.008001,6740.984,11457.45601,15356.631
2015-01-15,4443.07499,4371.073,6761.574,9558.657,11383.857
2015-01-16,4971.511,4947.822001,7181.277,10993.137004,15617.42
2015-01-17,8027.972,4967.909,9564.20798,12316.981,17493.71799
2015-01-18,5245.031,6306.18697,10559.101,11785.468,20938.28099
2015-01-19,6141.524,4449.686999,7910.834,13440.564,14865.214
2015-01-20,5037.99,4875.22002,6694.207,10497.36003,11842.57
2015-01-21,4246.373,5049.791999,7833.313,11292.538,15345.027
2015-01-22,4366.496,4983.485,6575.238,9306.87,10616.286997
2015-01-23,5785.772005,5296.738,7062.089,11604.17901,14581.91
2015-01-24,7382.04301,5764.364978,8828.289999999999,10748.519,17301.59499
2015-01-25,4566.970996,6502.953,9852.082,10272.745,18241.17601
2015-01-26,5871.338,4518.448002,7665.550020000001,11512.992,13221.125
2015-01-27,4516.844,4116.69202,6485.575,9905.440998,11890.966
2015-01-28,3711.084,4670.925002,6316.169999,11011.71,13392.07
2015-01-29,3928.96401,4273.743,5984.120004,8527.306978,10176.114
2015-01-30,4850.93199,4699.775,7578.128,12257.51,14607.572994
2015-01-31,8419.766,5525.321,10150.559,11977.864,17037.097
2015-02-01,6324.491,7449.651997999999,12792.061,13378.48096,20991.984005
2015-02-02,8415.929995,5367.715001,9444.126,13146.708,14505.368
2015-02-03,6512.207,5214.70998,7926.176001,11593.861,13252.696
2015-02-04,4626.067,4807.176,7520.634,12796.27,15252.56903
2015-02-05,5363.649,4736.878995999999,6585.447,10450.469,10405.762
2015-02-06,5007.561,5068.981999,7162.181,10953.166,15356.408
2015-02-07,7976.586,5559.236,9270.333,10366.2,15549.965
2015-02-08,5066.098005,6042.454998,9915.66898,9003.841,18474.727
2015-02-09,6537.61701,5014.995,8577.032000000001,11044.278,13574.907
2015-02-10,4923.09699,4296.805999,7314.536,9613.914,11541.301
2015-02-11,4647.447,4974.041,7161.83,9612.88698,14141.625
2015-02-12,4609.942,4451.165,7974.673,8755.60101,12134.806
2015-02-13,4012.673008,6057.34002,8887.412,10227.983,18518.286
2015-02-14,8010.46,6091.272,9619.247,8493.895,15606.283
2015-02-15,3776.874,3774.606,7806.677,6357.572,9870.414
2015-02-16,3811.644,4289.894982,5552.06102,8264.498,11074.864005
2015-02-17,4671.403,4093.849,6311.465,9918.073008,13698.086005
2015-02-18,5827.83499,5321.683,9502.768,13573.76,15586.11
2015-02-19,6448.691,5247.21601,7588.933,10440.279998,12354.783
2015-02-20,5257.358004,4745.763,7833.157999,12699.183,15438.378005
2015-02-21,7663.412,5384.746,8449.441,11247.79503,15771.24599
2015-02-22,6020.41301,6479.935999,10298.615,11893.542,15937.91299
2015-02-23,6983.053,4951.947,7237.609,11449.06197,12836.724
2015-02-24,5055.232,5066.294,6165.362,10921.644,11515.814
2015-02-25,4591.737,5398.24,6614.675,10735.73698,13027.939
2015-02-26,4604.119,4506.399,5532.963000000001,9000.335,10469.558
2015-02-27,5729.63101,4929.2,7638.302,10707.841,13127.569
2015-02-28,8586.838002,5385.30801,8395.04,10493.354,15408.431
2015-03-01,8109.776,7144.33898,12050.089,12872.526,19678.58211
2015-03-02,6556.18199,5767.79002,8492.016,12665.827,16196.203
2015-03-03,6497.544,5580.472,8417.171,12112.82503,11603.034
2015-03-04,6223.223,5812.699999,8303.41,13432.866,15489.127
2015-03-05,5054.284,4190.73,7289.886001,10151.993998,10822.46
2015-03-06,5702.986,5438.419001,7804.161,12049.971,14286.236
2015-03-07,9030.753,5615.888,9311.498019999999,10320.07101,16461.553
2015-03-08,6389.861,6208.61,9027.93398,11781.412,17036.324
2015-03-09,6552.362,4949.004,8550.652,13126.058,14040.297
2015-03-10,5243.132,5281.865004,7649.3369963,12152.893,13401.786004
2015-03-11,4683.562,5236.345,7323.289,12444.594,14366.55
2015-03-12,4673.602,5215.311,6614.8459995,10288.76202,10153.291
2015-03-13,4462.982,4444.412,7518.651980000001,11054.843,14325.59604
2015-03-14,8909.00699,5733.84,8463.035,11542.73101,14289.3
2015-03-15,5951.82499,6582.292,9512.782,11119.39599,16885.739
2015-03-16,5521.968,4753.24298,7561.028005,13262.03,14089.806
2015-03-17,5648.73701,5557.813,7240.091004,10991.087,11780.16503
2015-03-18,8217.859,4889.79302,6802.744,11480.239,12588.39097
2015-03-19,4309.613,4137.288,5871.545,9040.621,11017.02201
2015-03-20,6941.691,5242.54,7925.273001,11742.50697,14206.104
2015-03-21,7406.59401,5088.465,8589.59098,11896.077,13225.762
2015-03-22,5218.27101,6584.984,9207.09198,11214.44496,16015.29597
2015-03-23,6025.93,5494.37699,7394.936001,11106.477958,13865.166
